OrganizationIdentifier,OrganizationFormalName,ProjectIdentifier,ProjectName,ResultAttachedBinaryObjectFileTypeCode,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,MonitoringLocationCountryName,MonitoringLocationCountyName,MonitoringLocationCountryCode,MonitoringLocationStatePostalCode,MonitoringLocationCountyCode,MonitoringLocationHUCTwelveDigitCode,MonitoringLocationLatitudeMeasure,MonitoringLocationLongitudeMeasure,ActivityIdentifier,ActivityIdentifierUserSupplied,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivitySamplingComponentName,BiologicalActivityAssemblageSampledName,BiologicalActivityToxicityTestType,ActivityConductingOrganizationText,ActivityCommentText,ActivityLocationLatitudeMeasure,ActivityLocationLongitudeMeasure,ActivityLocationHorizontalCoordinateStandardizedDatumName,ActivityLocationSourceMapScale,ActivityLocationHorizontalAccuracyMeasureValue,ActivityLocationHorizontalAccuracyMeasureUnitCode,ActivityLocationHorizontalAccuracyMeasureCollectionMethodName,ActivityLocationDescriptionText,ActivityStartDate,ActivityStartTime,ActivityStartTimeZoneCode,ActivityEndDate,ActivityEndTime,ActivityEndTimeZoneCode,ActivityDepthHeightMeasureValue,ActivityDepthHeightMeasureUnitCode,ActivityDepthHeightMeasureAltitudeReferencePointText,ActivityDepthHeightMeasureRelativeDepthName,ActivityTopDepthHeightMeasureValue,ActivityTopDepthHeightMeasureUnitCode,ActivityBottomDepthHeightMeasureValue,ActivityBottomDepthHeightMeasureUnitCode,SampleCollectionMethodIdentifier,SampleCollectionMethodIdentifierContext,SampleCollectionMethodName,SampleCollectionMethodDescriptionText,SampleCollectionMethodEquipmentName,SampleCollectionMethodEquipmentCommentText,SamplePreparationMethodIdentifier,SamplePreparationMethodIdentifierContext,SamplePreparationMethodName,SamplePreparationMethodQualifierTypeName,SamplePreparationMethodDescriptionText,SamplePreparationMethodSampleContainerLabelName,SamplePreparationMethodSampleContainerTypeName,SamplePreparationMethodSampleContainerColorName,SamplePreparationMethodChemicalPreservativeUsedName,SamplePreparationMethodThermalPreservativeUsedName,SamplePreparationMethodSampleTransportStorageDescription,HydrologicCondition,HydrologicEvent,DataLoggerLineName,ResultDetectionConditionText,CharacteristicName,CharacteristicNameUserSupplied,MethodSpeciationName,ResultSampleFractionText,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,SubjectTaxonomicNameUserSupplied,SubjectTaxonomicNameUserSuppliedReferenceText,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCount,GroupSummaryWeightMeasureValue,GroupSummaryWeightMeasureUnitCode,ResultDepthHeightMeasureValue,ResultDepthHeightMeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,ResultSamplingPointType,ResultSamplingPointPlaceInSeries,ResultSamplingPointCommentText,RecordIdentifierUserSupplied,ResultIdentifier,ResultMeasureValue,ResultMeasureUnitCode,ResultMeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,StatisticalNValueNumeric,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasureValue,DetectionQuantitationLimitMeasureUnitCode,DetectionQuantitationLimitMeasureCommentText,LaboratorySampleSplitRatio,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,ResultAnalyticalMethodIdentifier,ResultAnalyticalMethodName,ResultAnalyticalMethodDescriptionText,ComparableAnalyticalMethodIdentifier,ComparableAnalyticalMethodIdentifierContext,ComparableAnalyticalMethodModificationText,LaboratoryName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZoneCode,AnalysisEndDate,AnalysisEndTime,AnalysisEndTimeZoneCode,LaboratoryCommentText,PreparationStartDate,PreparationStartTime,PreparationStartTimeZoneCode,PreparationEndDate,PreparationEndTime,PreparationEndTimeZoneCode,SubstanceDilutionFactor,ProviderName
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,357596,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2011-03-21,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,357596,6.85,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,357705,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2012-02-21,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,357705,9.45,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,191616,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2010-07-12,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,191616,5.6,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL102,MSBL102,Not Assigned,,,,US,,133,080302071000,33.3983362,-90.6763900,357752,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2012-05-29,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,357752,11.59,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,192293,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2012-06-25,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,192293,7.8,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,192471,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2013-02-11,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,192471,7.99,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,191564,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2010-02-08,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,191564,9.64,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,191635,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2010-08-09,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,191635,8.45,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,192611,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2013-07-01,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,192611,8.2,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,191912,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2011-02-22,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,191912,7.77,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,191939,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2011-03-07,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,191939,7.25,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,191948,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2011-03-21,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,191948,6.47,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,191975,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2011-05-31,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,191975,6.08,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,191997,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2011-08-22,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,191997,8.92,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,192006,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2011-09-06,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,192006,8.32,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,192127,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2012-03-05,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,192127,7.9,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,192134,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2012-03-19,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,192134,7,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,192251,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2012-04-30,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,192251,8.7,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,192394,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2012-08-06,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,192394,9.26,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,192704,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2014-04-21,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,192704,5.39,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,192786,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2014-10-20,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,192786,9.21,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL103,MSBL103,Not Assigned,,,,US,,133,080302071000,33.3971296,-90.6840254,192792,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2014-11-03,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,192792,8.36,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-13,MSGC_WQ_2-13,Not Assigned,,,,US,,107,080302030403,34.2598327,-89.8734673,193522,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2010-04-05,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,193522,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-13,MSGC_WQ_2-13,Not Assigned,,,,US,,107,080302030403,34.2598327,-89.8734673,193547,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2011-04-04,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,193547,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-13,MSGC_WQ_2-13,Not Assigned,,,,US,,107,080302030403,34.2598327,-89.8734673,193555,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2011-05-02,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,193555,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-13,MSGC_WQ_2-13,Not Assigned,,,,US,,107,080302030403,34.2598327,-89.8734673,193561,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2011-09-06,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,193561,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-13,MSGC_WQ_2-13,Not Assigned,,,,US,,107,080302030403,34.2598327,-89.8734673,193585,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2012-04-02,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,193585,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-13,MSGC_WQ_2-13,Not Assigned,,,,US,,107,080302030403,34.2598327,-89.8734673,193609,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2013-04-08,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,193609,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-13,MSGC_WQ_2-13,Not Assigned,,,,US,,107,080302030403,34.2598327,-89.8734673,193646,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2014-06-02,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,193646,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-15,MSGC_WQ_2-15,Not Assigned,,,,US,,107,080302030403,34.2646829,-89.8603065,193804,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2013-06-03,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,193804,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSGC-MSGC_WQ_2-15,MSGC_WQ_2-15,Not Assigned,,,,US,,107,080302030403,34.2646829,-89.8603065,193837,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2014-06-02,00:00:00,CST,,,,,,,,,,,,NSL_FM11,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,Not Reported,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,193837,,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,196566,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2010-02-22,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,196566,9.11,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,196587,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2010-03-22,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,196587,8,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,196636,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2010-05-18,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,196636,6.31,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,196657,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2010-07-12,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,196657,7.2,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,196851,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2010-11-15,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,196851,7.37,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,197130,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2011-03-21,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,197130,7.47,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
ARS,Agricultural Research Service,CEAP,Conservation Effects Assessment Program,,ARS-MSBL-MSBL101,MSBL101,Not Assigned,,,,US,,133,080302071000,33.4029473,-90.6704990,197198,,Field Msr/Obs,Water,,,,,,,,,,,,,,,2011-04-18,00:00:00,CST,,,,,,,,,,,,NSL_FM13,ARS Methods Catalog,Water Dissolved Oxygen,,,,,,,,,,,,,,,,,,,Dissolved oxygen,,,Total,,,,,,,,,,,,,,,,,,,197198,5.25,mg/L,,Final,,,Actual,,,,,,,,,,,Instrument Detection Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STEWARDS
